r,g,b,digit,VAE log-likelihood,WWDC* conditional log-likelihood,WWDC* unconditional log-likelihood,image,projection_x,projection_y
0.67225045,0.094348505,0.13959157,0,22.248504638671875,-70.87134552001953,-68.7685546875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4392.png"" alt=""drawing"" style=""width:56px;""/>",6.011426,-2.4548
0.33029455,0.45978603,0.6296931,3,-16.121788024902344,-80.91768646240234,-81.35295104980469,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4393.png"" alt=""drawing"" style=""width:56px;""/>",-2.4683428,-11.206039
0.24618147,0.6587677,0.32452175,6,16.947784423828125,-71.2359390258789,-72.7723159790039,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4394.png"" alt=""drawing"" style=""width:56px;""/>",1.5921686,-3.710323
0.749805,0.5135179,0.16069117,6,13.114601135253906,-71.16506958007812,-70.48625183105469,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4395.png"" alt=""drawing"" style=""width:56px;""/>",8.361316,-1.9204103
0.88834924,0.08543992,0.22892597,4,23.08709716796875,-68.65322875976562,-70.69720458984375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4396.png"" alt=""drawing"" style=""width:56px;""/>",-0.42002463,-3.7069166
0.74474883,0.5293352,0.91214615,3,24.92864990234375,-72.64982604980469,-77.3731460571289,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4397.png"" alt=""drawing"" style=""width:56px;""/>",-6.4731174,-0.62555724
0.37474722,0.5280836,0.8833615,8,-4.8508758544921875,-76.91897583007812,-77.60099792480469,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4398.png"" alt=""drawing"" style=""width:56px;""/>",-1.9838761,-7.9831533
0.7472372,0.27176076,0.6734843,8,34.14893341064453,-72.8368148803711,-71.3996353149414,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4399.png"" alt=""drawing"" style=""width:56px;""/>",9.070501,2.398023
0.13198838,0.5407433,0.20535734,7,-0.9964447021484375,-84.09837341308594,-85.49530029296875,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4400.png"" alt=""drawing"" style=""width:56px;""/>",4.3272343,10.191644
0.54791665,0.7504682,0.19029959,2,19.38391876220703,-71.50193786621094,-72.3662338256836,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4401.png"" alt=""drawing"" style=""width:56px;""/>",1.3122236,-2.7675252
0.8525527,0.21912824,0.67927194,2,-5.2766571044921875,-73.96240997314453,-81.41161346435547,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4402.png"" alt=""drawing"" style=""width:56px;""/>",1.6539856,-5.9889703
0.75582486,0.75232387,0.08484484,0,19.610748291015625,-75.5532455444336,-78.59375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4403.png"" alt=""drawing"" style=""width:56px;""/>",2.4510956,5.3791733
0.5126182,0.82540935,0.36370715,0,-11.85171127319336,-69.35587310791016,-73.3007583618164,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4404.png"" alt=""drawing"" style=""width:56px;""/>",2.3617218,2.5024297
0.08548745,0.058139376,0.14453982,9,39.195838928222656,-72.93974304199219,-67.28968811035156,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4405.png"" alt=""drawing"" style=""width:56px;""/>",-7.4982657,1.1240503
0.40270093,0.4786509,0.85165954,3,6.91546630859375,-71.95562744140625,-72.27750396728516,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4406.png"" alt=""drawing"" style=""width:56px;""/>",0.9706477,-7.4423847
0.059777133,0.31755528,0.90296763,9,3.3176040649414062,-72.30271911621094,-75.24288940429688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4407.png"" alt=""drawing"" style=""width:56px;""/>",-4.165836,-1.4889398
0.94442827,0.18421617,0.71042925,9,31.768341064453125,-79.5995101928711,-76.77039337158203,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4408.png"" alt=""drawing"" style=""width:56px;""/>",9.965983,-3.2771695
0.81755024,0.3890676,0.86009204,1,43.099853515625,-69.66610717773438,-71.86227416992188,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4409.png"" alt=""drawing"" style=""width:56px;""/>",-4.254914,1.5556107
0.67588216,0.6635032,0.60484654,9,41.969886779785156,-70.91324615478516,-71.40145874023438,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4410.png"" alt=""drawing"" style=""width:56px;""/>",4.5873494,0.6449539
0.6096641,0.9484333,0.21754198,8,27.221412658691406,-76.87709045410156,-84.33536529541016,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4411.png"" alt=""drawing"" style=""width:56px;""/>",-3.209014,8.681671
0.86821204,0.36933985,0.29340157,6,5.350532531738281,-68.42727661132812,-69.53048706054688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4412.png"" alt=""drawing"" style=""width:56px;""/>",3.118019,-1.5481673
0.7010445,0.41946957,0.44778663,6,31.606956481933594,-71.36141967773438,-73.8129653930664,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4413.png"" alt=""drawing"" style=""width:56px;""/>",1.9989411,2.7761476
0.42093477,0.24658386,0.7023935,4,10.839248657226562,-70.39381408691406,-70.40264892578125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4414.png"" alt=""drawing"" style=""width:56px;""/>",8.8719635,0.41605425
0.8965547,0.10114028,0.67733616,2,10.236625671386719,-73.16384887695312,-78.71931457519531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4415.png"" alt=""drawing"" style=""width:56px;""/>",4.486379,-4.819724
0.20334779,0.44507465,0.76641834,6,32.750694274902344,-70.92558288574219,-70.04143524169922,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4416.png"" alt=""drawing"" style=""width:56px;""/>",3.0114915,-1.1540239
0.612654,0.72751087,0.8657523,9,10.643257141113281,-69.20963287353516,-73.24311065673828,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4417.png"" alt=""drawing"" style=""width:56px;""/>",2.1869411,4.0575604
0.10315516,0.87626606,0.72055185,2,25.828025817871094,-75.54410552978516,-82.21394348144531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4418.png"" alt=""drawing"" style=""width:56px;""/>",-3.572664,6.8609047
0.6704616,0.076774135,0.051534332,8,-12.271377563476562,-80.94467163085938,-77.37977600097656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4419.png"" alt=""drawing"" style=""width:56px;""/>",1.6022853,0.6032408
0.30876198,0.87797815,0.6091718,5,33.67832946777344,-69.56124877929688,-71.11366271972656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4420.png"" alt=""drawing"" style=""width:56px;""/>",3.9113598,-1.7744192
0.66728896,0.0822151,0.39875627,4,-10.052932739257812,-71.49705505371094,-73.10765838623047,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4421.png"" alt=""drawing"" style=""width:56px;""/>",4.415559,0.7895945
0.73644346,0.4519161,0.62896407,5,23.878456115722656,-69.73590087890625,-72.25431823730469,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4422.png"" alt=""drawing"" style=""width:56px;""/>",-4.0992904,5.813649
0.55942714,0.9125488,0.35438722,7,21.427940368652344,-88.09612274169922,-93.5672378540039,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4423.png"" alt=""drawing"" style=""width:56px;""/>",-8.547759,-2.4011912
0.17646196,0.87220997,0.2619773,9,50.801353454589844,-68.55378723144531,-68.95027923583984,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4424.png"" alt=""drawing"" style=""width:56px;""/>",3.2141175,3.4869556
0.70408565,0.9090875,0.5051414,9,3.1830596923828125,-76.88605499267578,-78.71207427978516,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4425.png"" alt=""drawing"" style=""width:56px;""/>",2.1387596,-5.7183523
0.60024005,0.46719486,0.34371585,9,16.728469848632812,-68.98163604736328,-70.374755859375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4426.png"" alt=""drawing"" style=""width:56px;""/>",1.5160527,-3.7140079
0.3923792,0.261351,0.55526465,2,-2.8604660034179688,-70.48486328125,-74.0822525024414,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4427.png"" alt=""drawing"" style=""width:56px;""/>",-5.6906543,-5.551945
0.07852497,0.382612,0.2137658,1,42.1385498046875,-69.88427734375,-71.31857299804688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4428.png"" alt=""drawing"" style=""width:56px;""/>",-5.802374,3.780253
0.48818848,0.06107087,0.1773457,8,42.85758972167969,-72.94621276855469,-72.13118743896484,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4429.png"" alt=""drawing"" style=""width:56px;""/>",-3.5793808,4.7384796
0.36807495,0.8780613,0.37710726,3,32.335777282714844,-67.63301849365234,-74.05206298828125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4430.png"" alt=""drawing"" style=""width:56px;""/>",0.8875386,3.3689342
0.9210885,0.8832138,0.74327815,4,-11.05539321899414,-74.84943389892578,-82.85975646972656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4431.png"" alt=""drawing"" style=""width:56px;""/>",2.5253847,2.1812844
0.8314273,0.74926823,0.54041845,0,28.941917419433594,-76.54222106933594,-75.63927459716797,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4432.png"" alt=""drawing"" style=""width:56px;""/>",1.52088,11.378539
0.10497193,0.70080847,0.26556647,7,-4.6991729736328125,-73.50068664550781,-75.77925109863281,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4433.png"" alt=""drawing"" style=""width:56px;""/>",-0.2493521,5.9990435
0.19873685,0.74270463,0.72207165,8,10.293540954589844,-69.89997863769531,-76.13802337646484,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4434.png"" alt=""drawing"" style=""width:56px;""/>",2.2304037,1.8831589
0.46014473,0.09983936,0.43411434,3,1.67169189453125,-71.08723449707031,-67.72510528564453,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4435.png"" alt=""drawing"" style=""width:56px;""/>",1.3389306,3.2329452
0.62002677,0.6412786,0.15483011,9,9.038658142089844,-70.62677764892578,-71.07691955566406,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4436.png"" alt=""drawing"" style=""width:56px;""/>",-0.44149935,5.330107
0.88246405,0.60357857,0.5071835,3,11.314384460449219,-79.987060546875,-76.69184875488281,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4437.png"" alt=""drawing"" style=""width:56px;""/>",3.6525156,-4.238592
0.5235532,0.7775491,0.2545088,4,10.621078491210938,-80.48490905761719,-79.49957275390625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4438.png"" alt=""drawing"" style=""width:56px;""/>",-10.26785,-3.6342149
0.71294266,0.8357894,0.45523435,6,-14.1622314453125,-85.30195617675781,-79.62926483154297,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4439.png"" alt=""drawing"" style=""width:56px;""/>",6.5397453,-5.5949025
0.3001999,0.12118153,0.8626236,5,21.699913024902344,-77.5539779663086,-76.58407592773438,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4440.png"" alt=""drawing"" style=""width:56px;""/>",3.2054193,4.9817343
0.8069115,0.6341647,0.8114598,6,19.445396423339844,-72.20205688476562,-77.35148620605469,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4441.png"" alt=""drawing"" style=""width:56px;""/>",7.97219,-3.7488563
0.5420887,0.8783811,0.5165386,2,10.544876098632812,-74.91819763183594,-77.86355590820312,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4442.png"" alt=""drawing"" style=""width:56px;""/>",-3.8083181,-6.472114
0.25722447,0.19858418,0.32709703,3,29.5400390625,-75.82595825195312,-70.38404846191406,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4443.png"" alt=""drawing"" style=""width:56px;""/>",-0.26780108,1.5703982
0.3140307,0.35967594,0.25172475,9,36.55757141113281,-68.29400634765625,-65.66639709472656,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4444.png"" alt=""drawing"" style=""width:56px;""/>",-7.0006943,1.335049
0.6518036,0.44789526,0.87669,2,-16.191181182861328,-78.18507385253906,-74.361572265625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4445.png"" alt=""drawing"" style=""width:56px;""/>",6.0311885,2.1030505
0.8536756,0.60361344,0.44189885,6,3.3286590576171875,-74.85721588134766,-78.34954071044922,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4446.png"" alt=""drawing"" style=""width:56px;""/>",7.8636823,-3.684131
0.54058105,0.1491824,0.67357624,0,-7.358673095703125,-79.07545471191406,-73.86564636230469,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4447.png"" alt=""drawing"" style=""width:56px;""/>",-0.4601054,-6.506151
0.09595358,0.11693029,0.41546762,0,31.281692504882812,-67.78312683105469,-69.77865600585938,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4448.png"" alt=""drawing"" style=""width:56px;""/>",-3.6399782,1.1685239
0.5831476,0.8288055,0.07899275,6,11.880630493164062,-79.68370819091797,-80.48094177246094,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4449.png"" alt=""drawing"" style=""width:56px;""/>",-10.011325,3.3964972
0.8343378,0.5413301,0.8972351,1,17.978775024414062,-88.05735778808594,-82.03707122802734,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4450.png"" alt=""drawing"" style=""width:56px;""/>",-4.1837173,5.4468937
0.35108608,0.37125912,0.34815893,2,25.81609344482422,-70.54219818115234,-70.88882446289062,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4451.png"" alt=""drawing"" style=""width:56px;""/>",-3.2072175,-2.3086398
0.7481773,0.099089086,0.2010368,8,11.012016296386719,-73.62886047363281,-76.04811096191406,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4452.png"" alt=""drawing"" style=""width:56px;""/>",-4.0657163,8.160019
0.2712757,0.4101869,0.8007887,7,11.023529052734375,-66.42020416259766,-68.49227905273438,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4453.png"" alt=""drawing"" style=""width:56px;""/>",-4.1862793,-2.2316616
0.6613777,0.14183985,0.066255204,9,37.01362609863281,-79.61388397216797,-73.21873474121094,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4454.png"" alt=""drawing"" style=""width:56px;""/>",3.0444138,-10.362214
0.21709335,0.39399555,0.47743008,8,-7.2799835205078125,-80.01017761230469,-71.10668182373047,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4455.png"" alt=""drawing"" style=""width:56px;""/>",7.989023,0.72055966
0.38572133,0.36730495,0.27627292,2,26.85553741455078,-69.14176940917969,-68.6996078491211,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4456.png"" alt=""drawing"" style=""width:56px;""/>",-3.1548967,-5.685457
0.9074499,0.3954735,0.3426433,0,32.62913513183594,-71.10643005371094,-71.77112579345703,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4457.png"" alt=""drawing"" style=""width:56px;""/>",1.176907,-0.9382643
0.6557582,0.122011036,0.3060225,4,5.5444488525390625,-74.60557556152344,-73.56686401367188,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4458.png"" alt=""drawing"" style=""width:56px;""/>",7.0832844,7.1641283
0.35004324,0.83175606,0.18532029,7,23.998130798339844,-67.94581604003906,-71.85328674316406,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4459.png"" alt=""drawing"" style=""width:56px;""/>",1.8717799,4.871639
0.410711,0.119203895,0.72645646,7,11.673927307128906,-74.42160034179688,-72.13275909423828,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4460.png"" alt=""drawing"" style=""width:56px;""/>",4.6337447,5.542155
0.32727668,0.6829197,0.17120628,5,9.648506164550781,-85.196044921875,-91.40514373779297,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4461.png"" alt=""drawing"" style=""width:56px;""/>",-4.332812,7.572444
0.48371604,0.86257184,0.43938568,0,21.648651123046875,-66.06770324707031,-69.28495788574219,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4462.png"" alt=""drawing"" style=""width:56px;""/>",3.5185819,-1.6773182
0.6826202,0.5097589,0.15003271,5,8.244117736816406,-74.6111068725586,-71.69708251953125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4463.png"" alt=""drawing"" style=""width:56px;""/>",6.5101647,-0.6257926
0.7826862,0.23922233,0.7208632,6,-10.945186614990234,-74.93350219726562,-76.39965057373047,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4464.png"" alt=""drawing"" style=""width:56px;""/>",7.3252625,-4.0474534
0.81235635,0.120790794,0.15820128,4,20.95306396484375,-72.21263122558594,-72.44120788574219,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4465.png"" alt=""drawing"" style=""width:56px;""/>",-0.21569647,7.3710794
0.47589135,0.13595627,0.6325357,6,34.07926940917969,-72.16606903076172,-71.3099136352539,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4466.png"" alt=""drawing"" style=""width:56px;""/>",5.3068495,1.1595197
0.09908727,0.07423719,0.7945189,7,22.998626708984375,-70.94993591308594,-72.03373718261719,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4467.png"" alt=""drawing"" style=""width:56px;""/>",-4.5141015,-2.2756586
0.071407944,0.09032776,0.06855343,4,24.577560424804688,-76.07894134521484,-67.18806457519531,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4468.png"" alt=""drawing"" style=""width:56px;""/>",-7.5237403,1.1239128
0.69885975,0.451873,0.35961813,3,-1.4497299194335938,-71.32632446289062,-71.58003997802734,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4469.png"" alt=""drawing"" style=""width:56px;""/>",2.1069472,1.6260438
0.8935083,0.58465457,0.26933035,0,1.4933242797851562,-73.08492279052734,-73.5355453491211,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4470.png"" alt=""drawing"" style=""width:56px;""/>",0.7204923,3.5272226
0.6082685,0.05979403,0.5151842,7,-16.952533721923828,-77.98921203613281,-76.220703125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4471.png"" alt=""drawing"" style=""width:56px;""/>",-2.4929338,-7.890126
0.7057934,0.13836719,0.1424676,5,16.517715454101562,-76.85308074951172,-77.22294616699219,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4472.png"" alt=""drawing"" style=""width:56px;""/>",-2.6005642,-3.1060567
0.9475845,0.8967256,0.34834313,0,29.962387084960938,-77.50384521484375,-79.94998931884766,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4473.png"" alt=""drawing"" style=""width:56px;""/>",8.595872,1.2954793
0.35443115,0.7601776,0.22931999,7,14.449951171875,-79.15667724609375,-82.0391845703125,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4474.png"" alt=""drawing"" style=""width:56px;""/>",4.579578,5.710219
0.46848017,0.5470071,0.73782194,4,-18.864181518554688,-72.63824462890625,-72.78068542480469,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4475.png"" alt=""drawing"" style=""width:56px;""/>",7.966432,-0.12544084
0.5864937,0.90920573,0.3309362,2,29.148483276367188,-75.25086975097656,-78.42417907714844,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4476.png"" alt=""drawing"" style=""width:56px;""/>",0.32914183,1.4112772
0.67629147,0.7232774,0.357512,0,7.6459808349609375,-75.48448181152344,-75.07818603515625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4477.png"" alt=""drawing"" style=""width:56px;""/>",-2.1132147,8.881784
0.4997981,0.704585,0.15837932,8,29.862075805664062,-72.60921478271484,-74.7907943725586,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4478.png"" alt=""drawing"" style=""width:56px;""/>",-0.23973249,6.1339326
0.87759787,0.59233505,0.25710338,9,17.86005401611328,-72.87255859375,-72.19461059570312,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4479.png"" alt=""drawing"" style=""width:56px;""/>",3.3586118,3.506825
0.5275006,0.099984095,0.6395031,9,15.903610229492188,-74.87449645996094,-70.91644287109375,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4480.png"" alt=""drawing"" style=""width:56px;""/>",-9.295508,-1.1964778
0.57148916,0.46087268,0.67770654,4,-6.194297790527344,-82.17681884765625,-77.76744842529297,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4481.png"" alt=""drawing"" style=""width:56px;""/>",-10.454793,-2.97721
0.38483384,0.6872457,0.11897005,2,34.482513427734375,-73.43695831298828,-73.33199310302734,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4482.png"" alt=""drawing"" style=""width:56px;""/>",2.0951939,-1.570491
0.50248176,0.16869992,0.4079278,4,20.196502685546875,-70.6761703491211,-67.5619125366211,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4483.png"" alt=""drawing"" style=""width:56px;""/>",-3.4886918,-3.1786532
0.70633584,0.42670563,0.9160718,6,-4.364494323730469,-77.89644622802734,-77.0900650024414,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4484.png"" alt=""drawing"" style=""width:56px;""/>",-9.402559,6.0791373
0.34474912,0.5521112,0.7860935,7,-1.1473159790039062,-75.86907958984375,-79.76828002929688,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4485.png"" alt=""drawing"" style=""width:56px;""/>",-0.96114886,-8.917996
0.76276845,0.23563127,0.6295547,8,29.22119903564453,-76.58567810058594,-78.08824920654297,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4486.png"" alt=""drawing"" style=""width:56px;""/>",-0.37467098,7.562126
0.8217148,0.7389013,0.07329257,7,-0.71063232421875,-82.13184356689453,-83.03239440917969,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4487.png"" alt=""drawing"" style=""width:56px;""/>",-6.0238767,-7.8298597
0.26986447,0.20381594,0.27676228,6,27.33270263671875,-68.40286254882812,-63.633785247802734,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4488.png"" alt=""drawing"" style=""width:56px;""/>",0.4903409,-1.3284312
0.66299576,0.15091452,0.5323772,9,25.149276733398438,-77.00686645507812,-69.83586883544922,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4489.png"" alt=""drawing"" style=""width:56px;""/>",-0.5988417,-6.412899
0.10353491,0.8609724,0.12134977,4,36.18817901611328,-68.2691879272461,-72.40733337402344,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4490.png"" alt=""drawing"" style=""width:56px;""/>",5.173146,-3.591784
0.32948083,0.054467328,0.7782593,1,31.853172302246094,-76.3740463256836,-73.34146881103516,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4491.png"" alt=""drawing"" style=""width:56px;""/>",-3.643786,10.366046
0.46448734,0.1531179,0.12286623,3,6.489143371582031,-66.70551300048828,-67.2047348022461,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4492.png"" alt=""drawing"" style=""width:56px;""/>",0.2722717,3.1931756
0.6100084,0.2992836,0.46800774,7,16.677757263183594,-66.54273986816406,-67.9033432006836,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4493.png"" alt=""drawing"" style=""width:56px;""/>",-3.7196069,-1.9370981
0.7482661,0.2527751,0.60693383,3,25.07915496826172,-74.96015167236328,-72.09619140625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4494.png"" alt=""drawing"" style=""width:56px;""/>",-6.7182584,2.1719215
0.8580861,0.18763755,0.27901697,0,25.62657928466797,-76.78704071044922,-73.74335479736328,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4495.png"" alt=""drawing"" style=""width:56px;""/>",1.8720388,-3.6613011
0.7262468,0.5491694,0.5002589,8,12.934059143066406,-71.75220489501953,-76.31997680664062,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4496.png"" alt=""drawing"" style=""width:56px;""/>",5.3590355,3.1067514
0.08213356,0.21207832,0.1243799,8,8.703910827636719,-86.20452880859375,-80.41255187988281,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4497.png"" alt=""drawing"" style=""width:56px;""/>",-6.7551923,6.9729657
0.8655447,0.1624021,0.4725457,7,3.9351425170898438,-88.35653686523438,-84.18138122558594,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4498.png"" alt=""drawing"" style=""width:56px;""/>",-8.305533,-2.3763306
0.28977102,0.49680158,0.6468148,6,5.101402282714844,-69.80764770507812,-70.66876983642578,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4499.png"" alt=""drawing"" style=""width:56px;""/>",3.494417,-1.2883086
0.14003736,0.2782196,0.88712686,9,17.323631286621094,-82.50532531738281,-77.68514251708984,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4500.png"" alt=""drawing"" style=""width:56px;""/>",-10.040591,-1.7969611
0.60771817,0.19562678,0.8324982,3,-5.274497985839844,-73.13229370117188,-78.41984558105469,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4501.png"" alt=""drawing"" style=""width:56px;""/>",0.117749,-6.0757146
0.8050928,0.5475105,0.21001232,9,12.641258239746094,-69.28343200683594,-71.88760375976562,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4502.png"" alt=""drawing"" style=""width:56px;""/>",-0.3511803,3.820114
0.11610031,0.4778754,0.51164895,2,7.2037811279296875,-69.89424133300781,-74.6070556640625,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4503.png"" alt=""drawing"" style=""width:56px;""/>",0.11769545,1.1055111
0.70511115,0.6815768,0.31106666,2,7.45562744140625,-76.80730438232422,-77.73535919189453,"<img src=""https://rgbmnist.s3.eu-north-1.amazonaws.com/images/img_4504.png"" alt=""drawing"" style=""width:56px;""/>",-3.243474,7.638684
